# m_ttbar (GeV) 				 singlet 				 octet
356.7				1321.23				529.731
356.8				1324.07				532.321
356.9				1326.89				534.901
357				1329.7				537.47
357.1				1332.5				540.029
357.2				1335.28				542.578
357.3				1338.04				545.117
357.4				1340.8				547.646
357.5				1343.54				550.165
357.6				1346.27				552.675
357.7				1348.98				555.176
357.8				1351.68				557.667
357.9				1354.37				560.148
358				1357.05				562.621
358.1				1359.71				565.084
358.2				1362.37				567.539
358.3				1365.01				569.984
358.4				1367.64				572.421
358.5				1370.25				574.849
358.6				1372.86				577.268
358.7				1375.46				579.679
358.8				1378.04				582.082
358.9				1380.61				584.476
359				1383.18				586.862
359.1				1385.73				589.239
359.2				1388.27				591.609
359.3				1390.8				593.97
359.4				1393.32				596.324
359.5				1395.83				598.67
359.6				1398.33				601.008
359.7				1400.82				603.338
359.8				1403.3				605.66
359.9				1405.77				607.975
360				1408.23				610.283
360.1				1410.69				612.583
360.2				1413.13				614.876
360.3				1415.56				617.161
360.4				1417.99				619.439
360.5				1420.4				621.71
360.6				1422.81				623.974
360.7				1425.2				626.231
360.8				1427.59				628.481
360.9				1429.97				630.725
361				1432.34				632.961
361.1				1434.71				635.191
361.2				1437.06				637.413
361.3				1439.41				639.63
361.4				1441.75				641.839
361.5				1444.08				644.042
361.6				1446.4				646.239
361.7				1448.71				648.429
361.8				1451.02				650.613
361.9				1453.32				652.79
362				1455.61				654.962
362.1				1457.89				657.127
362.2				1460.17				659.286
362.3				1462.44				661.438
362.4				1464.7				663.585
362.5				1466.95				665.726
362.6				1469.2				667.861
362.7				1471.44				669.99
362.8				1473.67				672.113
362.9				1475.9				674.23
363				1478.12				676.341
363.1				1480.33				678.447
363.2				1482.53				680.547
363.3				1484.73				682.642
363.4				1486.92				684.731
363.5				1489.11				686.814
363.6				1491.29				688.892
363.7				1493.46				690.964
363.8				1495.62				693.031
363.9				1497.78				695.093
364				1499.93				697.149
364.1				1502.08				699.2
364.2				1504.22				701.246
364.3				1506.35				703.287
364.4				1508.48				705.322
364.5				1510.6				707.353
364.6				1512.72				709.378
364.7				1514.83				711.398
364.8				1516.93				713.413
364.9				1519.03				715.423
365				1521.12				717.429
365.1				1523.21				719.429
365.2				1525.29				721.425
365.3				1527.36				723.415
365.4				1529.43				725.401
365.5				1531.49				727.382
365.6				1533.55				729.359
365.7				1535.61				731.33
365.8				1537.65				733.297
365.9				1539.69				735.26
366				1541.73				737.218
366.1				1543.76				739.171
366.2				1545.79				741.119
366.3				1547.81				743.064
366.4				1549.82				745.003
366.5				1551.83				746.939
366.6				1553.84				748.87
366.7				1555.84				750.796
366.8				1557.83				752.718
366.9				1559.82				754.636
367				1561.81				756.549
367.1				1563.79				758.459
367.2				1565.77				760.364
367.3				1567.74				762.264
367.4				1569.7				764.161
367.5				1571.66				766.054
367.6				1573.62				767.942
367.7				1575.57				769.826
367.8				1577.52				771.706
367.9				1579.46				773.582
368				1581.4				775.454
368.1				1583.33				777.322
368.2				1585.26				779.187
368.3				1587.18				781.047
368.4				1589.1				782.903
368.5				1591.02				784.755
368.6				1592.93				786.604
368.7				1594.83				788.448
368.8				1596.74				790.289
368.9				1598.63				792.126
369				1600.53				793.959
369.1				1602.42				795.789
369.2				1604.3				797.615
369.3				1606.18				799.437
369.4				1608.06				801.255
369.5				1609.93				803.069
369.6				1611.8				804.88
369.7				1613.66				806.688
369.8				1615.52				808.492
369.9				1617.38				810.292
370				1619.23				812.088
370.1				1621.08				813.882
370.2				1622.93				815.671
370.3				1624.77				817.457
370.4				1626.6				819.24
370.5				1628.43				821.019
370.6				1630.26				822.795
370.7				1632.09				824.567
370.8				1633.91				826.336
370.9				1635.73				828.101
371				1637.54				829.864
371.1				1639.35				831.622
371.2				1641.16				833.378
371.3				1642.96				835.13
371.4				1644.76				836.879
371.5				1646.55				838.625
371.6				1648.34				840.367
371.7				1650.13				842.106
371.8				1651.92				843.842
371.9				1653.7				845.575
372				1655.47				847.305
372.1				1657.25				849.031
372.2				1659.02				850.754
372.3				1660.78				852.475
372.4				1662.55				854.192
372.5				1664.31				855.906
372.6				1666.06				857.617
372.7				1667.82				859.324
372.8				1669.57				861.029
372.9				1671.31				862.731
373				1673.06				864.43
373.1				1674.8				866.125
373.2				1676.53				867.818
373.3				1678.26				869.508
373.4				1679.99				871.195
373.5				1681.72				872.879
373.6				1683.44				874.56
373.7				1685.16				876.238
373.8				1686.88				877.913
373.9				1688.6				879.586
374				1690.31				881.255
374.1				1692.01				882.922
374.2				1693.72				884.586
374.3				1695.42				886.247
374.4				1697.12				887.905
374.5				1698.81				889.56
374.6				1700.51				891.213
374.7				1702.2				892.863
374.8				1703.88				894.51
374.9				1705.56				896.154
375				1707.25				897.796
375.1				1708.92				899.435
375.2				1710.6				901.071
375.3				1712.27				902.705
375.4				1713.94				904.336
375.5				1715.6				905.964
375.6				1717.27				907.59
375.7				1718.92				909.213
375.8				1720.58				910.833
375.9				1722.24				912.451
376				1723.89				914.067
376.1				1725.54				915.679
376.2				1727.18				917.289
376.3				1728.82				918.897
376.4				1730.46				920.502
376.5				1732.1				922.104
376.6				1733.74				923.704
376.7				1735.37				925.302
376.8				1737				926.897
376.9				1738.62				928.489
377				1740.25				930.079
377.1				1741.87				931.667
377.2				1743.49				933.252
377.3				1745.1				934.835
377.4				1746.72				936.415
377.5				1748.33				937.993
377.6				1749.94				939.568
377.7				1751.54				941.141
377.8				1753.15				942.712
377.9				1754.75				944.28
378				1756.34				945.846
378.1				1757.94				947.41
378.2				1759.53				948.971
