# Compute m_ttbar distribution dxsection/dm_ttbar (pb/GeV) of PP > ttbar. Energy and mass in GeV, xsection in pb.
# Parameters: alphaS(ScaleR) = 0.107655, m_t = 172.5, PDFset = NNPDF31_nnlo_as_0118_notop, PDFmember = 0, ScaleF = 172.5, ScaleR = 172.5, sqrt(s_hadron) = 13000, MZ = 91.2, vev = 246.22, RelativeError = 0.01, DynamicScalingChoice = 0, ScaleUncertainty = (0.5,2)
# m_ttbar (GeV) 				 gg > singlet 	 [lower , 	 upper] 				 gg > octet 	 [lower , 	 upper] 				 qq > octet 	 [lower , 	 upper]
335				0.0387985	0.0369894	0.0376022				0.0523223	0.052233	0.0492557				0.0113668	0.0106187	0.0113602
335.1				0.0390163	0.0371955	0.037814				0.05247	0.0523807	0.0493941				0.0114014	0.010651	0.0113947
335.2				0.0392383	0.0374058	0.03803				0.0526204	0.052531	0.0495349				0.0114366	0.0106838	0.0114298
335.3				0.0394647	0.0376202	0.0382502				0.0527734	0.052684	0.0496781				0.0114724	0.0107172	0.0114655
335.4				0.0396956	0.0378389	0.0384749				0.0529291	0.0528398	0.049824				0.0115088	0.0107512	0.0115017
335.5				0.0399312	0.038062	0.0387041				0.0530876	0.0529983	0.0499724				0.0115458	0.0107857	0.0115386
335.6				0.0401717	0.0382897	0.038938				0.053249	0.0531597	0.0501235				0.0115834	0.0108208	0.0115761
335.7				0.0404171	0.0385221	0.0391767				0.0534132	0.053324	0.0502774				0.0116217	0.0108566	0.0116143
335.8				0.0406675	0.0387593	0.0394203				0.0535805	0.0534913	0.050434				0.0116607	0.0108929	0.0116531
335.9				0.0409233	0.0390015	0.0396691				0.0537508	0.0536617	0.0505935				0.0117003	0.0109299	0.0116926
336				0.0411844	0.0392488	0.0399232				0.0539243	0.0538352	0.050756				0.0117408	0.0109676	0.0117328
336.1				0.0414512	0.0395014	0.0401827				0.054101	0.054012	0.0509214				0.0117818	0.0110059	0.0117737
336.2				0.0417237	0.0397595	0.0404478				0.054281	0.054192	0.05109				0.0118236	0.011045	0.0118154
336.3				0.0420021	0.0400232	0.0407187				0.0544644	0.0543755	0.0512617				0.0118662	0.0110847	0.0118578
336.4				0.0422867	0.0402927	0.0409955				0.0546513	0.0545625	0.0514367				0.0119095	0.0111252	0.0119009
336.5				0.0425776	0.0405683	0.0412785				0.0548417	0.054753	0.051615				0.0119536	0.0111664	0.0119449
336.6				0.042875	0.04085	0.0415679				0.0550358	0.0549472	0.0517968				0.0119986	0.0112084	0.0119896
336.7				0.0431793	0.0411381	0.0418639				0.0552337	0.0551452	0.051982				0.0120444	0.0112511	0.0120353
336.8				0.0434905	0.0414328	0.0421667				0.0554354	0.0553471	0.0521709				0.012091	0.0112947	0.0120817
336.9				0.0438089	0.0417344	0.0424765				0.0556411	0.055553	0.0523635				0.0121385	0.0113391	0.0121291
337				0.0441348	0.0420431	0.0427936				0.0558509	0.0557629	0.05256				0.012187	0.0113844	0.0121773
337.1				0.0444685	0.0423591	0.0431182				0.0560649	0.0559771	0.0527603				0.0122364	0.0114305	0.0122265
337.2				0.0448101	0.0426827	0.0434507				0.0562831	0.0561956	0.0529647				0.0122867	0.0114775	0.0122766
337.3				0.0451601	0.0430141	0.0437912				0.0565059	0.0564185	0.0531732				0.012338	0.0115255	0.0123277
337.4				0.0455186	0.0433537	0.04414				0.0567332	0.0566461	0.053386				0.0123904	0.0115744	0.0123799
337.5				0.045886	0.0437017	0.0444976				0.0569652	0.0568783	0.0536033				0.0124438	0.0116243	0.012433
337.6				0.0462627	0.0440584	0.0448641				0.057202	0.0571155	0.053825				0.0124983	0.0116753	0.0124873
337.7				0.046649	0.0444243	0.04524				0.0574438	0.0573576	0.0540514				0.0125538	0.0117273	0.0125426
337.8				0.0470452	0.0447995	0.0456255				0.0576908	0.0576049	0.0542826				0.0126106	0.0117803	0.0125991
337.9				0.0474518	0.0451846	0.0460211				0.0579431	0.0578575	0.0545188				0.0126685	0.0118345	0.0126568
338				0.0478691	0.0455798	0.0464272				0.0582008	0.0581156	0.05476				0.0127276	0.0118898	0.0127157
338.1				0.0482975	0.0459856	0.0468442				0.0584642	0.0583794	0.0550066				0.012788	0.0119463	0.0127758
338.2				0.0487376	0.0464024	0.0472724				0.0587334	0.058649	0.0552586				0.0128497	0.012004	0.0128372
338.3				0.0491897	0.0468306	0.0477124				0.0590086	0.0589246	0.0555162				0.0129134	0.0120629	0.0129
338.4				0.0496545	0.0472707	0.0481647				0.05929	0.0592065	0.0557796				0.0129778	0.0121232	0.0129641
338.5				0.0501323	0.0477232	0.0486297				0.0595778	0.0594949	0.056049				0.0130437	0.0121848	0.0130297
338.6				0.0506238	0.0481887	0.049108				0.0598723	0.0597898	0.0563245				0.013111	0.0122478	0.0130967
338.7				0.0511295	0.0486677	0.0496003				0.0601736	0.0600917	0.0566065				0.0131799	0.0123122	0.0131652
338.8				0.0516501	0.0491607	0.0501069				0.060482	0.0604007	0.0568952				0.0132504	0.0123781	0.0132353
338.9				0.0521863	0.0496684	0.0506287				0.0607978	0.0607171	0.0571906				0.0133225	0.0124456	0.013307
339				0.0527386	0.0501915	0.0511664				0.0611211	0.0610412	0.0574932				0.0133962	0.0125146	0.0133805
339.1				0.053308	0.0507307	0.0517205				0.0614524	0.0613731	0.0578032				0.0134718	0.0125853	0.0134556
339.2				0.053895	0.0512867	0.0522919				0.0617918	0.0617133	0.0581207				0.0135492	0.0126577	0.0135326
339.3				0.0545007	0.0518602	0.0528815				0.0621396	0.062062	0.0584462				0.0136284	0.0127319	0.0136114
339.4				0.0551258	0.0524522	0.05349				0.0624963	0.0624195	0.0587799				0.0137096	0.012808	0.0136922
339.5				0.0557714	0.0530635	0.0541183				0.0628621	0.0627862	0.0591221				0.0137929	0.0128859	0.013775
339.6				0.0564384	0.0536951	0.0547676				0.0632374	0.0631625	0.0594732				0.0138783	0.0129659	0.0138599
339.7				0.0571278	0.054348	0.0554388				0.0636225	0.0635487	0.0598335				0.0139658	0.0130479	0.013947
339.8				0.0578409	0.0550233	0.056133				0.0640179	0.0639451	0.0602033				0.0140557	0.0131321	0.0140364
339.9				0.0585789	0.0557221	0.0568514				0.064424	0.0643524	0.0605831				0.014148	0.0132185	0.0141281
340				0.0593431	0.0564456	0.0575953				0.0648411	0.0647708	0.0609732				0.0142427	0.0133072	0.0142223
340.1				0.0601348	0.0571953	0.0583661				0.0652699	0.0652008	0.0613741				0.01434	0.0133984	0.014319
340.2				0.0609556	0.0579725	0.0591652				0.0657107	0.065643	0.0617863				0.01444	0.0134921	0.0144184
340.3				0.0618071	0.0587788	0.0599942				0.0661641	0.0660979	0.0622103				0.0145428	0.0135884	0.0145206
340.4				0.062691	0.0596157	0.0608548				0.0666306	0.066566	0.0626465				0.0146485	0.0136875	0.0146257
340.5				0.0636092	0.060485	0.0617488				0.0671109	0.067048	0.0630954				0.0147573	0.0137895	0.0147338
340.6				0.0645637	0.0613887	0.0626782				0.0676055	0.0675444	0.0635578				0.0148694	0.0138945	0.0148451
340.7				0.0655567	0.0623288	0.063645				0.0681151	0.0680559	0.0640342				0.0149847	0.0140027	0.0149598
340.8				0.0665904	0.0633075	0.0646516				0.0686405	0.0685833	0.0645252				0.0151036	0.0141141	0.0150779
340.9				0.0676674	0.0643271	0.0657004				0.0691823	0.0691273	0.0650315				0.0152261	0.0142291	0.0151996
341				0.0687904	0.0653903	0.066794				0.0697415	0.0696887	0.065554				0.0153525	0.0143477	0.0153251
341.1				0.0699624	0.0664998	0.0679353				0.0703187	0.0702684	0.0660933				0.015483	0.01447	0.0154547
341.2				0.0711866	0.0676587	0.0691275				0.0709151	0.0708674	0.0666504				0.0156177	0.0145964	0.0155884
341.3				0.0724664	0.0688702	0.0703739				0.0715314	0.0714865	0.0672262				0.0157569	0.014727	0.0157266
341.4				0.0738057	0.0701379	0.0716782				0.0721689	0.072127	0.0678215				0.0159008	0.0148621	0.0158695
341.5				0.0752085	0.0714658	0.0730445				0.0728286	0.0727898	0.0684376				0.0160496	0.0150018	0.0160172
341.6				0.0766794	0.0728581	0.0744771				0.0735116	0.0734764	0.0690754				0.0162037	0.0151465	0.0161701
341.7				0.0782232	0.0743193	0.0759808				0.0742195	0.0741878	0.0697362				0.0163632	0.0152963	0.0163284
341.8				0.0798453	0.0758546	0.0775608				0.0749534	0.0749257	0.0704213				0.0165287	0.0154517	0.0164925
341.9				0.0815516	0.0774696	0.0792229				0.075715	0.0756915	0.0711321				0.0167002	0.0156129	0.0166627
342				0.0833485	0.0791702	0.0809733				0.0765058	0.0764869	0.0718701				0.0168783	0.0157803	0.0168394
342.1				0.0852431	0.0809633	0.0828189				0.0773277	0.0773136	0.0726368				0.0170634	0.0159542	0.0170229
342.2				0.0872431	0.082856	0.0847673				0.0781824	0.0781736	0.0734342				0.0172557	0.016135	0.0172136
342.3				0.089357	0.0848565	0.0868268				0.0790722	0.079069	0.074264				0.0174559	0.0163232	0.017412
342.4				0.0915943	0.0869736	0.0890065				0.0799992	0.0800021	0.0751284				0.0176644	0.0165193	0.0176186
342.5				0.0939653	0.0892172	0.0913165				0.0809658	0.0809753	0.0760296				0.0178817	0.0167238	0.0178339
342.6				0.0964813	0.0915979	0.0937679				0.0819748	0.0819914	0.07697				0.0181085	0.0169372	0.0180585
342.7				0.0991549	0.0941276	0.096373				0.0830289	0.0830532	0.0779523				0.0183453	0.0171601	0.0182931
342.8				0.102	0.0968195	0.0991453				0.0841314	0.084164	0.0789794				0.018593	0.0173932	0.0185383
342.9				0.105032	0.0996878	0.1021				0.0852857	0.0853273	0.0800546				0.0188522	0.0176373	0.0187948
343				0.108267	0.102749	0.105252				0.0864955	0.0865469	0.0811811				0.0191238	0.0178932	0.0190636
343.1				0.111724	0.106019	0.108621				0.0877651	0.0878271	0.082363				0.0194087	0.0181616	0.0193454
343.2				0.115422	0.109518	0.112226				0.0890989	0.0891725	0.0836044				0.0197079	0.0184437	0.0196414
343.3				0.119385	0.113266	0.116088				0.090502	0.0905883	0.08491				0.0200226	0.0187404	0.0199526
343.4				0.123635	0.117287	0.12023				0.09198	0.09208	0.0862848				0.020354	0.019053	0.0202802
343.5				0.128198	0.121603	0.124677				0.093539	0.0936539	0.0877346				0.0207035	0.0193827	0.0206255
343.6				0.133101	0.12624	0.129456				0.0951858	0.095317	0.0892656				0.0210726	0.019731	0.0209901
343.7				0.138372	0.131226	0.134594				0.096928	0.0970768	0.0908848				0.0214629	0.0200995	0.0213757
343.8				0.144041	0.136588	0.14012				0.0987738	0.0989419	0.0926001				0.0218764	0.0204899	0.0217839
343.9				0.150136	0.142352	0.146061				0.100733	0.100922	0.09442				0.0223151	0.0209043	0.022217
344				0.156685	0.148546	0.152445				0.102815	0.103027	0.0963542				0.0227813	0.0213447	0.0226772
344.1				0.163712	0.155191	0.159295				0.105032	0.105268	0.0984134				0.0232777	0.0218137	0.023167
344.2				0.171236	0.162307	0.16663				0.107397	0.107659	0.100609				0.0238069	0.0223138	0.0236892
344.3				0.17927	0.169905	0.174462				0.109923	0.110213	0.102955				0.0243721	0.0228479	0.024247
344.4				0.187815	0.177985	0.182791				0.112625	0.112945	0.105465				0.0249767	0.0234191	0.0248436
344.5				0.196856	0.186536	0.191604				0.115519	0.11587	0.108154				0.0256241	0.0240307	0.0254826
344.6				0.206367	0.19553	0.200874				0.118622	0.119005	0.111037				0.0263179	0.0246859	0.0261677
344.7				0.216297	0.204923	0.210554				0.121947	0.122364	0.114128				0.0270616	0.0253879	0.0269023
344.8				0.226582	0.214651	0.220578				0.125511	0.125961	0.117443				0.0278585	0.0261398	0.0276899
344.9				0.237138	0.224635	0.230865				0.129325	0.129808	0.120993				0.0287112	0.0269438	0.0285332
345				0.247865	0.234783	0.241319				0.133397	0.133913	0.124786				0.0296216	0.0278015	0.0294342
345.1				0.25866	0.244996	0.251836				0.13773	0.138277	0.128825				0.0305905	0.0287136	0.0303937
345.2				0.269414	0.255171	0.262312				0.142322	0.142898	0.133109				0.0316172	0.0296793	0.0314114
345.3				0.280025	0.265213	0.272648				0.147164	0.147767	0.13763				0.0326999	0.0306969	0.0324854
345.4				0.290403	0.275036	0.282755				0.152241	0.152868	0.142374				0.0338354	0.0317632	0.0336127
345.5				0.300473	0.284569	0.292559				0.157534	0.158181	0.147324				0.0350193	0.032874	0.034789
345.6				0.310177	0.293757	0.302005				0.163019	0.163683	0.152456				0.0362465	0.0340246	0.036009
345.7				0.319474	0.302562	0.311053				0.16867	0.169348	0.157748				0.0375111	0.0352094	0.0372672
345.8				0.328342	0.310962	0.31968				0.17446	0.175148	0.163174				0.0388072	0.036423	0.0385575
345.9				0.336769	0.318947	0.327878				0.180363	0.181058	0.168707				0.0401288	0.0376597	0.0398739
346				0.344758	0.326519	0.335646				0.186352	0.18705	0.174324				0.0414703	0.0389142	0.0412107
346.1				0.352318	0.333685	0.342995				0.192403	0.193102	0.180003				0.0428262	0.0401816	0.0425626
346.2				0.359465	0.340462	0.34994				0.198495	0.199192	0.185722				0.0441917	0.0414575	0.0439246
346.3				0.366218	0.346866	0.356501				0.204609	0.205302	0.191463				0.0455627	0.0427379	0.0452925
346.4				0.372598	0.35292	0.362698				0.210727	0.211413	0.19721				0.0469352	0.0440193	0.0466624
346.5				0.37863	0.358643	0.368554				0.216835	0.217513	0.20295				0.0483062	0.0452987	0.0480312
346.6				0.384335	0.364058	0.374092				0.222922	0.223589	0.208671				0.0496728	0.0465737	0.049396
346.7				0.389736	0.369186	0.379332				0.228975	0.22963	0.214362				0.0510327	0.0478421	0.0507545
346.8				0.394854	0.374047	0.384297				0.234988	0.23563	0.220016				0.0523841	0.0491022	0.0521047
346.9				0.39971	0.37866	0.389007				0.240953	0.24158	0.225625				0.0537253	0.0503526	0.0534451
347				0.404323	0.383042	0.393478				0.246863	0.247475	0.231186				0.0550552	0.051592	0.0547744
347.1				0.40871	0.387211	0.39773				0.252716	0.253311	0.236692				0.0563726	0.0528196	0.0560914
347.2				0.412888	0.391182	0.401777				0.258507	0.259084	0.242141				0.0576768	0.0540346	0.0573954
347.3				0.416871	0.394969	0.405635				0.264233	0.264792	0.24753				0.0589671	0.0552365	0.0586857
347.4				0.420673	0.398584	0.409317				0.269893	0.270433	0.252856				0.0602431	0.0564249	0.0599619
347.5				0.424307	0.402041	0.412834				0.275484	0.276005	0.25812				0.0615045	0.0575994	0.0612236
347.6				0.427784	0.405349	0.416199				0.281007	0.281507	0.263319				0.062751	0.0587599	0.0624706
347.7				0.431115	0.408518	0.419422				0.28646	0.28694	0.268452				0.0639825	0.0599063	0.0637027
347.8				0.43431	0.411558	0.422511				0.291843	0.292302	0.273521				0.0651989	0.0610385	0.0649198
347.9				0.437376	0.414477	0.425477				0.297157	0.297594	0.278524				0.0664002	0.0621565	0.0661219
348				0.440324	0.417283	0.428326				0.3024	0.302817	0.283462				0.0675865	0.0632603	0.0673091
348.1				0.443159	0.419983	0.431066				0.307575	0.30797	0.288335				0.0687579	0.0643502	0.0684815
348.2				0.445888	0.422582	0.433689				0.312682	0.313054	0.293135				0.0699144	0.0654261	0.0696391
348.3				0.448519	0.425088	0.436229				0.31772	0.318071	0.297881				0.0710564	0.0664883	0.0707821
348.4				0.451056	0.427504	0.438679				0.322692	0.32302	0.302563				0.0721838	0.0675368	0.0719107
348.5				0.453505	0.429838	0.441043				0.327597	0.327903	0.307184				0.0732969	0.068572	0.0730251
348.6				0.45587	0.432092	0.443326				0.332438	0.332721	0.311744				0.0743959	0.069594	0.0741254
348.7				0.458157	0.434271	0.445533				0.337214	0.337475	0.316243				0.075481	0.0706029	0.0752119
348.8				0.46037	0.43638	0.447667				0.341927	0.342166	0.320683				0.0765525	0.0715991	0.0762848
348.9				0.462511	0.438421	0.449732				0.346579	0.346794	0.325065				0.0776105	0.0725826	0.0773442
349				0.464586	0.440399	0.451732				0.351169	0.351362	0.329389				0.0786554	0.0735538	0.0783905
349.1				0.466596	0.442316	0.45367				0.355699	0.355869	0.333658				0.0796872	0.0745128	0.0794238
349.2				0.468546	0.444175	0.455549				0.36017	0.360318	0.33787				0.0807063	0.0754599	0.0804444
349.3				0.470437	0.445979	0.457372				0.364584	0.364709	0.342029				0.0817128	0.0763953	0.0814525
349.4				0.472274	0.44773	0.459141				0.368941	0.369043	0.346134				0.0827071	0.0773191	0.0824484
349.5				0.474057	0.449432	0.460859				0.373242	0.373322	0.350187				0.0836893	0.0782316	0.0834322
