# Compute m_ttbar distribution dxsection/dm_ttbar (pb/GeV) of PP > ttbar. Energy and mass in GeV, xsection in pb.
# Parameters: alphaS(ScaleR) = 0.107655, m_t = 172.5, PDFset = NNPDF31_nnlo_as_0118_notop, PDFmember = 0, ScaleF = 172.5, ScaleR = 172.5, sqrt(s_hadron) = 13000, MZ = 91.2, vev = 246.22, RelativeError = 0.01, DynamicScalingChoice = 0, ScaleUncertainty = (0.5,2)
# m_ttbar (GeV) 				 gg > singlet 	 [lower , 	 upper] 				 gg > octet 	 [lower , 	 upper] 				 qq > octet 	 [lower , 	 upper]
335				0.0455641	0.0515653	0.0373368				0.061446	0.0728157	0.0489081				0.0125878	0.0129611	0.011515
335.1				0.0458228	0.0518559	0.0375498				0.0616237	0.0730262	0.049049				0.0126266	0.0130009	0.0115504
335.2				0.0460866	0.0521523	0.037767				0.0618044	0.0732403	0.0491924				0.012666	0.0130415	0.0115863
335.3				0.0463556	0.0524544	0.0379885				0.0619882	0.0734582	0.0493382				0.012706	0.0130827	0.0116228
335.4				0.04663	0.0527627	0.0382143				0.0621753	0.0736799	0.0494866				0.0127467	0.0131245	0.01166
335.5				0.0469099	0.0530771	0.0384448				0.0623656	0.0739056	0.0496376				0.0127882	0.0131672	0.0116977
335.6				0.0471955	0.0533979	0.0386799				0.0625593	0.0741352	0.0497913				0.0128303	0.0132105	0.0117361
335.7				0.047487	0.0537253	0.0389198				0.0627565	0.074369	0.0499477				0.0128731	0.0132546	0.0117752
335.8				0.0477844	0.0540595	0.0391647				0.0629572	0.0746069	0.0501069				0.0129167	0.0132994	0.011815
335.9				0.0480881	0.0544007	0.0394147				0.0631616	0.0748492	0.050269				0.0129611	0.0133451	0.0118554
336				0.0483982	0.0547491	0.03967				0.0633696	0.0750959	0.050434				0.0130063	0.0133915	0.0118965
336.1				0.0487149	0.0551049	0.0399307				0.0635815	0.0753471	0.0506021				0.0130522	0.0134388	0.0119384
336.2				0.0490384	0.0554683	0.040197				0.0637973	0.075603	0.0507732				0.013099	0.0134869	0.011981
336.3				0.049369	0.0558397	0.0404691				0.0640171	0.0758637	0.0509476				0.0131466	0.0135359	0.0120244
336.4				0.0497068	0.0562192	0.0407472				0.064241	0.0761293	0.0511252				0.013195	0.0135858	0.0120686
336.5				0.0500521	0.0566071	0.0410315				0.0644692	0.0763999	0.0513061				0.0132444	0.0136365	0.0121136
336.6				0.0504051	0.0570037	0.0413221				0.0647016	0.0766756	0.0514904				0.0132946	0.0136883	0.0121594
336.7				0.0507661	0.0574093	0.0416193				0.0649385	0.0769567	0.0516783				0.0133458	0.013741	0.012206
336.8				0.0511354	0.0578242	0.0419233				0.06518	0.0772431	0.0518698				0.0133979	0.0137946	0.0122535
336.9				0.0515132	0.0582487	0.0422344				0.0654262	0.0775352	0.052065				0.013451	0.0138493	0.012302
337				0.0518999	0.0586831	0.0425527				0.0656773	0.0778331	0.0522641				0.0135051	0.0139051	0.0123513
337.1				0.0522957	0.0591278	0.0428786				0.0659333	0.0781368	0.0524671				0.0135603	0.0139619	0.0124016
337.2				0.052701	0.0595832	0.0432123				0.0661944	0.0784467	0.0526741				0.0136165	0.0140199	0.0124528
337.3				0.0531161	0.0600495	0.043554				0.0664607	0.0787627	0.0528853				0.0136739	0.0140789	0.0125051
337.4				0.0535413	0.0605273	0.0439041				0.0667325	0.0790853	0.0531007				0.0137324	0.0141392	0.0125584
337.5				0.0539771	0.061017	0.0442629				0.0670098	0.0794144	0.0533206				0.013792	0.0142006	0.0126128
337.6				0.0544238	0.0615189	0.0446307				0.0672928	0.0797504	0.053545				0.0138528	0.0142634	0.0126682
337.7				0.0548818	0.0620335	0.0450078				0.0675818	0.0800934	0.053774				0.0139149	0.0143274	0.0127248
337.8				0.0553517	0.0625614	0.0453946				0.0678769	0.0804437	0.0540079				0.0139783	0.0143926	0.0127825
337.9				0.0558337	0.063103	0.0457915				0.0681782	0.0808015	0.0542468				0.0140429	0.0144593	0.0128415
338				0.0563284	0.0636588	0.0461989				0.068486	0.0811669	0.0544907				0.014109	0.0145274	0.0129016
