# Compute m_ttbar distribution dxsection/dm_ttbar (pb/GeV) of PP > ttbar. Energy and mass in GeV, xsection in pb.
# Parameters: alphaS(ScaleR) = 0.107655, m_t = 172.5, PDFset = NNPDF31_nnlo_as_0118_notop, PDFmember = 0, ScaleF = 172.5, ScaleR = 172.5, sqrt(s_hadron) = 13000, MZ = 91.2, vev = 246.22, RelativeError = 0.01, DynamicScalingChoice = 0, ScaleUncertainty = (0.5,2)
# m_ttbar (GeV) 				 gg > singlet 	 [lower , 	 upper] 				 gg > octet 	 [lower , 	 upper] 				 qq > octet 	 [lower , 	 upper]
335				-91.3919	-113.783	-66.2209				-123.248	-160.673	-86.7438				-0.0080101	-0.0148776	-0.00140272
335.1				-91.8497	-114.348	-66.554				-123.522	-161.031	-86.9353				-0.0080338	-0.0149216	-0.00140667
335.2				-92.3169	-114.926	-66.8939				-123.801	-161.396	-87.1308				-0.00805783	-0.0149663	-0.00141069
335.3				-92.794	-115.515	-67.241				-124.087	-161.77	-87.3305				-0.00808226	-0.0150119	-0.00141479
335.4				-93.2811	-116.117	-67.5955				-124.379	-162.151	-87.5344				-0.00810712	-0.0150582	-0.00141895
335.5				-93.7786	-116.732	-67.9574				-124.676	-162.54	-87.7426				-0.00813241	-0.0151053	-0.0014232
335.6				-94.2868	-117.36	-68.3272				-124.98	-162.937	-87.9552				-0.00815814	-0.0151533	-0.00142751
335.7				-94.8059	-118.002	-68.7049				-125.291	-163.343	-88.1724				-0.00818433	-0.0152021	-0.00143191
335.8				-95.3364	-118.657	-69.0908				-125.608	-163.757	-88.3942				-0.00821098	-0.0152517	-0.00143638
335.9				-95.8786	-119.327	-69.4853				-125.932	-164.181	-88.6207				-0.0082381	-0.0153023	-0.00144093
336				-96.4327	-120.012	-69.8885				-126.263	-164.613	-88.8521				-0.00826565	-0.0153538	-0.00144557
336.1				-96.9993	-120.712	-70.3007				-126.601	-165.055	-89.0885				-0.00829377	-0.0154062	-0.00145029
336.2				-97.5786	-121.428	-70.7222				-126.946	-165.506	-89.33				-0.0083224	-0.0154595	-0.0014551
336.3				-98.1711	-122.161	-71.1533				-127.299	-165.967	-89.5767				-0.00835175	-0.0155139	-0.00146
336.4				-98.7773	-122.91	-71.5944				-127.66	-166.439	-89.8288				-0.00838144	-0.0155692	-0.00146499
336.5				-99.3974	-123.677	-72.0456				-128.028	-166.92	-90.0864				-0.00841169	-0.0156256	-0.00147008
336.6				-100.032	-124.461	-72.5074				-128.404	-167.412	-90.3496				-0.00844251	-0.015683	-0.00147527
336.7				-100.682	-125.264	-72.9801				-128.789	-167.915	-90.6187				-0.00847391	-0.0157416	-0.00148056
336.8				-101.347	-126.086	-73.4641				-129.182	-168.43	-90.8937				-0.00850592	-0.0158012	-0.00148595
336.9				-102.028	-126.928	-73.9597				-129.585	-168.955	-91.1749				-0.00853854	-0.0158621	-0.00149144
337				-102.726	-127.791	-74.4674				-129.996	-169.493	-91.4623				-0.00857179	-0.0159241	-0.00149704
337.1				-103.441	-128.675	-74.9876				-130.416	-170.042	-91.7563				-0.0086057	-0.0159873	-0.00150276
337.2				-104.173	-129.58	-75.5207				-130.846	-170.604	-92.0568				-0.00864027	-0.0160517	-0.00150859
337.3				-104.924	-130.509	-76.0672				-131.285	-171.179	-92.3642				-0.00867554	-0.0161175	-0.00151454
337.4				-105.694	-131.461	-76.6275				-131.735	-171.767	-92.6787				-0.00871151	-0.0161846	-0.0015206
337.5				-106.484	-132.437	-77.2022				-132.195	-172.369	-93.0003				-0.00874822	-0.016253	-0.00152675
337.6				-107.295	-133.439	-77.7918				-132.665	-172.984	-93.3295				-0.00878568	-0.0163229	-0.00153307
337.7				-108.126	-134.467	-78.3969				-133.147	-173.614	-93.6663				-0.00882391	-0.0163942	-0.00153953
337.8				-108.98	-135.522	-79.018				-133.64	-174.259	-94.011				-0.00886295	-0.016467	-0.00154612
337.9				-109.856	-136.606	-79.6558				-134.144	-174.919	-94.3639				-0.0089028	-0.0165414	-0.00155286
338				-110.756	-137.719	-80.3108				-134.661	-175.595	-94.7251				-0.00894351	-0.0166173	-0.00155973
338.1				-111.681	-138.862	-80.9839				-135.19	-176.288	-95.0951				-0.00898509	-0.0166949	-0.00156676
338.2				-112.632	-140.037	-81.6757				-135.732	-176.996	-95.4739				-0.00902758	-0.0167741	-0.00157395
338.3				-113.609	-141.246	-82.387				-136.287	-177.723	-95.862				-0.00907066	-0.0168551	-0.00158129
338.4				-114.614	-142.489	-83.1186				-136.856	-178.467	-96.2597				-0.00911504	-0.0169379	-0.0015888
338.5				-115.649	-143.767	-83.8713				-137.438	-179.23	-96.6672				-0.00916042	-0.0170226	-0.00159648
338.6				-116.713	-145.083	-84.646				-138.036	-180.011	-97.0848				-0.00920683	-0.0171092	-0.00160434
338.7				-117.809	-146.439	-85.4436				-138.648	-180.813	-97.513				-0.00925431	-0.0171978	-0.00161237
338.8				-118.938	-147.834	-86.2653				-139.276	-181.635	-97.9521				-0.00930288	-0.0172884	-0.0016206
338.9				-120.102	-149.273	-87.112				-139.92	-182.478	-98.4024				-0.0093526	-0.0173812	-0.00162902
339				-121.301	-150.755	-87.9848				-140.581	-183.343	-98.8644				-0.0094035	-0.0174762	-0.00163765
339.1				-122.538	-152.285	-88.885				-141.259	-184.231	-99.3385				-0.00945563	-0.0175735	-0.00164648
339.2				-123.814	-153.862	-89.8138				-141.955	-185.143	-99.8251				-0.00950903	-0.0176732	-0.00165553
339.3				-125.131	-155.491	-90.7726				-142.67	-186.079	-100.325				-0.00956374	-0.0177753	-0.0016648
339.4				-126.491	-157.173	-91.7627				-143.404	-187.04	-100.838				-0.00961981	-0.01788	-0.00167431
339.5				-127.897	-158.91	-92.7858				-144.158	-188.027	-101.365				-0.00967731	-0.0179874	-0.00168407
339.6				-129.35	-160.707	-93.8433				-144.933	-189.042	-101.906				-0.00973628	-0.0180975	-0.00169407
339.7				-130.853	-162.565	-94.9372				-145.729	-190.086	-102.463				-0.00979678	-0.0182104	-0.00170434
339.8				-132.408	-164.487	-96.0691				-146.548	-191.158	-103.035				-0.00985888	-0.0183264	-0.00171487
339.9				-134.018	-166.478	-97.2412				-147.39	-192.262	-103.624				-0.00992263	-0.0184455	-0.0017257
340				-135.686	-168.54	-98.4554				-148.257	-193.398	-104.23				-0.00998812	-0.0185678	-0.00173681
340.1				-137.415	-170.678	-99.7141				-149.149	-194.567	-104.853				-0.0100554	-0.0186934	-0.00174823
340.2				-139.208	-172.895	-101.02				-150.068	-195.771	-105.495				-0.0101245	-0.0188226	-0.00175998
340.3				-141.07	-175.196	-102.375				-151.014	-197.011	-106.156				-0.0101956	-0.0189555	-0.00177207
340.4				-143.003	-177.585	-103.782				-151.989	-198.289	-106.837				-0.0102688	-0.0190922	-0.0017845
340.5				-145.012	-180.069	-105.244				-152.994	-199.607	-107.539				-0.0103441	-0.0192329	-0.00179729
340.6				-147.101	-182.651	-106.765				-154.031	-200.966	-108.264				-0.0104216	-0.0193777	-0.00181046
340.7				-149.275	-185.339	-108.348				-155.101	-202.369	-109.011				-0.0105014	-0.019527	-0.00182403
340.8				-151.539	-188.138	-109.997				-156.205	-203.817	-109.782				-0.0105837	-0.0196808	-0.00183802
340.9				-153.899	-191.056	-111.715				-157.345	-205.312	-110.578				-0.0106686	-0.0198395	-0.00185244
341				-156.361	-194.099	-113.508				-158.523	-206.858	-111.401				-0.0107561	-0.0200031	-0.00186733
341.1				-158.932	-197.276	-115.38				-159.741	-208.456	-112.251				-0.0108465	-0.0201721	-0.0018827
341.2				-161.617	-200.596	-117.335				-161.001	-210.109	-113.131				-0.0109398	-0.0203467	-0.00189859
341.3				-164.426	-204.067	-119.38				-162.305	-211.82	-114.041				-0.0110363	-0.020527	-0.00191499
341.4				-167.367	-207.702	-121.522				-163.655	-213.592	-114.983				-0.011136	-0.0207136	-0.00193197
341.5				-170.447	-211.509	-123.765				-165.054	-215.428	-115.959				-0.0112391	-0.0209066	-0.0019495
341.6				-173.679	-215.503	-126.118				-166.504	-217.332	-116.971				-0.0113459	-0.0211065	-0.00196767
341.7				-177.071	-219.696	-128.589				-168.008	-219.307	-118.021				-0.0114566	-0.0213136	-0.00198649
341.8				-180.637	-224.103	-131.186				-169.57	-221.358	-119.11				-0.0115713	-0.0215283	-0.00200601
341.9				-184.389	-228.739	-133.918				-171.192	-223.489	-120.241				-0.0116903	-0.0217511	-0.00202626
342				-188.341	-233.623	-136.797				-172.878	-225.705	-121.418				-0.0118138	-0.0219825	-0.00204728
